nome,texto,data_post,palavra_chave,is_palavrao,cidade,sentiment,id_ref
@GateiraVeh,"Polícia desvenda assassinato de secretária-executiva da Apae de Bauru https://youtu.be/Nfl3L1Z0oE8?si=UJvvWAKbss1jV47i… via 
@YouTube
 Rombo na 
@apaebauru",2024-08-26 22:47:23,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3577
@lucinha_alencar,"VÍDEO: presidente da Apae matou funcionária após trocar de lugar com ela no carro, diz polícia | Bauru e Marília | G1 se a moda pega, mata e ainda ameaça subordinado a queimar o corpo",2024-08-26 22:19:53,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3578
@AnaLuizaHolan10,"Mano, que absurdo!

O cara era PRESIDENTE da APAE de Bauru?!

Tem bandido até na 
@apaebauru
 ?

Chocante!",2024-08-26 22:03:27,bandido,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3579
@MSenkd,Polícia desvenda assassinato de secretária-executiva da Apae de Bauru,2024-08-26 21:57:47,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3580
@folha,"Funcionária da Apae de Bauru foi morta por disputa de poder e desvio financeiro, diz polícia",2024-08-26 21:57:01,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3581
@sigaantena,Polícia desvenda assassinato de secretária-executiva da Apae de Bauru,2024-08-26 19:26:45,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3674
@itatiaia,"Funcionária da Apae Bauru desaparecida foi assassinada a tiros e teve corpo queimado, diz polícia",2024-08-26 19:14:30,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3675
@MarciaAmazonas,Polícia confirma que secretária da Apae de Bauru foi assassinada,2024-08-26 18:44:19,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3676
@Metropoles," Polícia desvenda assassinato de secretária-executiva da Apae de Bauru

Motivação para o crime, segundo a Polícia Civil de Bauru, foi “rombo no caixa”; presidente da entidade, principal suspeito, está preso",2024-08-26 18:13:58,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3677
@estrela1507,Polícia desvenda assassinato de secretária-executiva da Apae de Bauru,2024-08-26 17:48:24,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3678
@PMESP,"Policiamento Rodoviário prende nigeriano contrabandeando quase dois mil simulacros de arma de fogo em ônibus em Bauru/SP.
Confira:https://x.gd/DeaCr",2024-08-26 17:21:11,policiamento,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3679
@rosangelawm,"#Luto Recebi com indignação a notícia do assassinato covarde da secretária-executiva da Apae de Bauru, Cláudia Regina da Rocha Lobo. 
Cláudia deixa um legado de comprometimento e cuidado com aqueles que mais precisam. Minha solidariedade à família, aos amigos e a toda a",2024-08-26 16:23:54,assassinato,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3680
@Sindcop,"Funcionário da APAE-Bauru confessa, disputa por poder motivou assassinato de Claudia Lobo, desaparecida desde 06/08
https://leandroleandro2018.blogspot.com/2024/08/funcionario-da-apae-bauru-confessa.html…",2024-08-26 16:04:45,assassinato,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3681
@Leandro1Apc,"Funcionário da APAE-Bauru confessa, disputa por poder motivou assassinato de Claudia Lobo, desaparecida desde 06/08
https://leandroleandro2018.blogspot.com/2024/08/funcionario-da-apae-bauru-confessa.html…",2024-08-26 16:04:26,assassinato,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3682
@Metropoles," Polícia desvenda assassinato de secretária-executiva da Apae de Bauru

Motivação para o crime, segundo a Polícia Civil de Bauru, foi “rombo no caixa”; presidente da entidade, principal suspeito, está preso

Leia: https://curt.link/MEtiZ",2024-08-26 15:18:08,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3683
@FPF_Oficial,"ENCERRAMENTO! 
Diretamente de Bauru, o segundo dia de atividades no Curso Diretores do Jogo contou com aulas sobre Liderança Participativa, Lei Geral do Esporte, Segurança, além da avaliação final dos alunos 
#FPFAcademia
 José Luís Silva/Ag. Paulistão",2024-08-25 22:08:16,seguranca,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3684
@g1bauru,"Polícia Civil prende traficante suspeito de fornecer drogas para candidato à prefeito encontrado morto em Itatinga
==> http://glo.bo/3yTAl6M 

#g1 #Itatinga",2024-08-24 16:35:15,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3685
@silviaaaaaa2014,"Vejo com simpatia está candidata,... Se for como a prefeita Bauru, estaremos bem",2024-08-23 14:26:33,,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3747
@defesacivilsp,"08:20 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-23 11:27:03,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3748
@Metropoles," Polícia apura se fragmentos de osso são de secretária da Apae de Bauru

Um laudo preliminar no caso do desaparecimento da funcionária da Apae de Bauru aponta fragmentos de ossos humanos em materiais apreendidos

Leia: https://curt.link/dzRvj",2024-08-23 00:15:00,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3749
@g1bauru,Polícia Civil investiga tentativa de homicídio que deixou dois feridos em Marília http://glo.bo/4dyngP9 #g1 #Marília,2024-08-22 20:28:07,policia,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3750
@rafamfilho,"Uma rádio de Bauru entrevistou o ladrão de bancos Marçal. Pior que as bobagens e a ignorância de ambos, apenas a lista de comentários. Teve pessoas alegando que Nunes era comunista. Que Marçal era visionário. Chega, não dá para aturar tanta ignorância juntas.",2024-08-22 20:13:26,ladrao,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3751
@g1bauru,"Polícia apura envolvimento de segundo funcionário da Apae de Bauru em desaparecimento de secretária
==> http://glo.bo/4dV0UqQ

#g1 #Bauru #Apae",2024-08-22 16:49:21,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3752
@defesacivilsp,"12h45 - Baixa Umidade Relativa do Ar em Bauru. Hidrate-se bebendo bastante água! Não coloque fogo na vegetação, isso é crime! Como proceder: http://bit.ly/dcspestiagem #DefesaCivilProtegeVoce",2024-08-22 15:49:36,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3753
@RalphBauru,como a polícia está preparada...  um cara pelado contra três...,2024-08-22 14:14:55,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3754
@defesacivilsp,"08:40 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-22 11:55:14,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3755
@PortalRP10,"Polícia encontra fragmentos de ossos em busca de funcionária da Apae de Bauru. 

Leia mais em  https://rp10.com.br/2024/08/policia-encontra-fragmentos-de-ossos-em-busca-de-funcionaria-da-apae-de-bauru/…",2024-08-22 09:28:22,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3756
@leandrodosanjos,"QUAL A MOTIVAÇÃO DESSE CRIME?

Polícia investiga se fragmentos de ossos encontrados são de funcionária da Apae de Bauru (SP)",2024-08-22 05:17:35,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3757
@kabokiko,Polícia investiga se fragmentos de ossos encontrados são de funcionária da Apae de Bauru (SP),2024-08-22 01:22:52,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3758
@g1bauru,Polícia encontra fragmentos de ossos durante buscas por funcionária da Apae desaparecida em Bauru http://glo.bo/46T5Dap #g1 #Bauru,2024-08-21 21:52:46,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3759
@folha,Polícia investiga se fragmentos de ossos encontrados são de funcionária da Apae de Bauru (SP),2024-08-21 21:39:58,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3760
@defesacivilsp,"09:30 - Risco elevado para incêndios florestais nas regiões de Bauru e Araraquara. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental. Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-21 12:35:35,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3761
@g1bauru,"Polícia encontra óculos de funcionária da Apae desaparecida em Bauru
==> http://glo.bo/3yVDBhJ

#g1 #Bauru #Apae",2024-08-21 12:28:08,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3762
@Phdgisele,"☆ 07:42 Risco para incêndio florestal elevado na região de Bauru, Campinas e Itaberá. Tenha consciência. 

07:42 #Risco #incêndio #florestal #elevado #Bauru #Campinas  #Itaberá. #Tenha #consciência #queimada, #crime #descontrole #causar #danos #irreparáveis

wow ",2024-08-20 11:29:26,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3858
@defesacivilsp,"07:42 - Risco para incêndio florestal elevado na região de Bauru, Campinas e Itaberá. Tenha consciência e não faça queimada, isso é crime! O descontrole, pode causar danos irreparáveis. Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-20 10:43:35,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3859
@g1bauru,Presidente da Apae presta depoimento à polícia e diz não ter envolvimento no desaparecimento de funcionária,2024-08-19 19:44:49,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3860
@portalvdn,Polícia prende presidente da Apae de Bauru após desaparecimento de funcionária,2024-08-19 13:48:06,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3861
@defesacivilsp,"09:00 - Risco elevado para incêndios florestais nas regiões de Bauru e Araçatuba. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-19 12:11:41,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3862
@LeiaJaOnline,Polícia prende presidente da Apae de Bauru após desaparecimento de funcionária.,2024-08-19 11:37:15,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3863
@DGABC,"Polícia prende presidente da Apae de Bauru após desaparecimento de funcionária

Leia: https://dgabc.com.br/Noticia/4157633/policia-prende-presidente-da-apae-de-bauru-apos-desaparecimento-de-funcionaria…

Sete cidades, um só portal ",2024-08-19 11:35:31,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3864
@Estadao,Polícia prende presidente da Apae de Bauru após desaparecimento de funcionária; defesa diz que ainda vai ter acesso ao inquérito,2024-08-19 11:20:00,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3865
@AGazetaES,"Polícia prende presidente da Apae de Bauru após desaparecimento de funcionária [ https://leia.ag/a/B73C/vyd623p ]

Claudia Regina da Rocha Lobo, de 55 anos, foi vista pela última vez no dia 6 de junho",2024-08-19 11:17:59,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3866
@014bauru,"Não tem policiamento no Sagae. Perguntei para vários frequentadores, que vão de manhã, na hora do almoço e à tarde,  e nunca viram um carro de polícia no Sagae. Eu nunca ví policiais lá. Quem realmente foi e viu policiais comenta aqui.",2024-08-19 09:26:50,policiamento,False,Bauru,positive,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3867
@SheilaSilv21054,Eu escutei na rádio Bauru que o ladrão tinha parado no aeroporto de SP pra dá carona para a vagabunda que tinha feito um procedimento estético em SP...,2024-08-18 23:48:42,ladrao,True,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3868
@g1bauru," Corpo de Bombeiros alerta sobre golpe envolvendo falsas visitas e pagamentos de multas
http://glo.bo/4fOLmqm #g1 #Bauru",2024-08-18 18:34:03,golpe,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3869
@defesacivilsp,"08:00 - Risco elevado para incêndios florestais nas regiões de Bauru e Araçatuba. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspestiagem#DefesaCivilProtegeVoce…",2024-08-18 11:20:30,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3870
@tioramosss,bauru é osso,2024-08-17 23:06:45,,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3871
@g1bauru, Polícia Federal Rodoviária apreende mais de três toneladas de maconha em carreta em Ourinhos http://glo.bo/4dQoxRz #g1bauru,2024-08-17 17:29:05,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3872
@defesacivilsp,"10:00 - Risco elevado para incêndios florestais nas regiões de Bauru e Araçatuba. Redobre a atenção em áreas de vegetação seca. Não coloque fogo no mato, isso é crime ambiental! Como proceder: http://bit.ly/dcspincendio #DefesaCivilProtegeVoce",2024-08-17 13:06:37,crime,False,Bauru,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3873
@JornalOGlobo,"Após funcionária desaparecer, presidente da Apae de Bauru é preso pela polícia http://dlvr.it/TC23vc .",2024-08-17 11:35:35,policia,False,Bauru,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.A7C407B8418975E60EE438A832CF7723.e.3874
@NBotucatu,"SEU BOLSO | A partir desta sexta-feira (1º), o Pix terá regras mais rígidas para garantir a segurança das transações e impedir fraudes. Saiba mais:",2024-11-01 13:08:00,seguranca,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4001
@NBotucatu,"SEGURANÇA | Será obrigatório manter equipes de bombeiro civil em shopping centers, casas de show, campus universitários ou locais com mais de 400 pessoas. Saiba mais:",2024-10-29 23:08:00,seguranca,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4002
@Leia_Noticias_,"Botucatu: Polícia Civil identifica autor de golpe de R$ 16,5 mil em empresa",2024-10-26 13:43:49,policia,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4003
@NBotucatu,"CRIME | Projeto de lei define como crime de trânsito utilizar veículo para intimidar outro motorista por meio de manobras perigosas, perseguição ou fechadas. Saiba mais:",2024-10-19 00:05:00,crime,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4004
@NBotucatu,"REGIÃO | Suspeito pelo crime confessou ter subtraído a bicicleta no domingo, 25 de agosto, e a trocado por drogas em outro bairro da cidade. Saiba mais:",2024-08-30 17:30:00,crime,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4158
@NBotucatu,POLÍCIA | Um homem de 41 anos foi preso pela Polícia Civil por maus-tratos contra cinco cães sob sua tutela. Saiba mais:,2024-08-30 15:00:02,policia,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4159
@NBotucatu,CIDADE | Operação da Polícia Civil cumpriu sete mandados de busca e apreensão domiciliar no residencial Cachoeirinha. Saiba mais:,2024-08-29 13:01:25,policia,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4160
@Leia_Noticias_,"Botucatu: Homem é preso em flagrante ao tentar furtar veículo na Boa Vista, após ser liberado de outro crime",2024-08-28 19:06:38,crime,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4161
@NBotucatu,"POLÍCIA | Durante o crime, os sequestradores usaram o telefone celular da vítima para enviar mensagens exigindo pagamento de resgate. Saiba mais:",2024-08-27 16:50:01,policia,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4162
@phda03,de 2015 ate 2019 homem sem rosto de botucatu esteve preso por roubo de carga... apesar disso era um bom homem que descanse em paz...,2024-08-26 18:26:37,roubo,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4163
@Leia_Noticias_,Motorista de Botucatu é resgatado após ser sequestrado durante roubo de caminhão em Santos,2024-08-26 17:34:09,roubo,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4164
@Leia_Noticias_,Botucatu: Polícia Civil prende procurado por estupro de vulnerável na Vila dos Lavradores,2024-08-26 16:57:32,policia,False,Botucatu,neutral,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4165
@Leia_Noticias_,Polícia Civil incinera 7kg de drogas apreendidas na região de Botucatu em grande operação contra o tráfico,2024-08-26 15:17:34,policia,False,Botucatu,negative,f.7202293C1835BC80EEA6A443BEE1A425.d.FAB14BCA0E508C03FD5335C753468118.e.4166
